book_name,author,book_url,img_url,rating,pages,pub_date,genres,genres_clean,synopsis,data_source,source_list,cluster_f1b,cluster_name,clusterable,mood_scored,mood,mood_secondary,emotion,emotion_secondary,emotion_conf,mood_low_conf,emo_anger,emo_disgust,emo_fear,emo_joy,emo_neutral,emo_sadness,emo_surprise
The Wedding,Julie Garwood,http://books.google.de/books?id=SgQ1zgEACAAJ&dq=subject:romance&hl=&as_pt=BOOKS&source=gbs_api,https://covers.openlibrary.org/b/id/7895298-L.jpg,4.47,358.0,2002,Scotland,['romance'],"Captured by and married to the savage-looking warrior leader Connor MacAlister, Lady Brenna never hopes for love from the husband who claims to want her only in order to acquire an heir, until she learns about his true feelings.",google_books,Best Book Boyfriends,,,False,True,Gritty,Intense,disgust,anger,0.4661746025085449,False,0.4210251271724701,0.4661746025085449,0.030688993632793427,0.0014198592398315668,0.03391166403889656,0.04564806446433067,0.0011316942982375622
The Rana Look,Sandra Brown,http://books.google.de/books?id=7nHB4OSqfbIC&dq=subject:romance&hl=&as_pt=BOOKS&source=gbs_api,http://books.google.com/books/content?id=7nHB4OSqfbIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.2,232.0,2002,Fiction,['fiction'],"A New York Times Bestseller Rana Ramsey had a ""look,"" a style that went beyond beauty, that had made her a modeling legend. But when she began to feel like an object, always sought after but not for herself, she ran to a rickety boarding house in a small Texas town, where nobody knew her and she could be somebody else. Then quarterback Trent Gamblin chose to recuperate just down the hall, and Rana learned she couldn't hide from the world forever. Available in Basic 5 and 6.",google_books,Best Book Boyfriends,,,False,True,Gritty,Contemplative,disgust,neutral,0.5046883821487427,False,0.0251768846064806,0.5046883821487427,0.07153473794460297,0.0059989322908222675,0.24364788830280304,0.11821445822715759,0.030738752335309982
The Lovely Bones,Alice Sebold,https://www.goodreads.com/book/show/12232938-the-lovely-bones,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1457810586i/12232938.jpg,3.86,372.0,2002,Fiction|Mystery|Young Adult|Contemporary|Fantasy|Thriller|Crime,"['contemporary', 'fantasy', 'fiction', 'mystery', 'young_adult']","""My name was Salmon, like the fish; first name, Susie. I was fourteen when I was murdered on December 6, 1973.""So begins the story of Susie Salmon, who is adjusting to her new home in heaven, a place that is not at all what she expected, even as she is watching life on earth continue without her -- her friends trading rumors about her disappearance, her killer trying to cover his tracks, her grief-stricken family unraveling. Out of unspeakable tragedy and loss, The Lovely Bones succeeds, miraculously, in building a tale filled with hope, humor, suspense, even joy.",GoodReads,Best Books Ever,2.0,Mystery + Contemporary,True,True,Melancholic,Suspenseful,sadness,fear,0.7403135299682617,False,0.0035785995423793793,0.004095131065696478,0.21234296262264252,0.009714213199913502,0.021771768108010292,0.7403135299682617,0.008183746598660946
Fool's Errand,Robin Hobb,https://www.goodreads.com/book/show/68488.Fool_s_Errand,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1759666405i/68488.jpg,4.4,661.0,2001,Fantasy|Fiction|Epic Fantasy|High Fantasy|Audiobook|Science Fiction Fantasy|Adventure,"['adventure', 'fantasy', 'fiction', 'science_fiction']","alternate cover for ISBN9780006486015Fifteen years have passed since the end of the Red Ship War with the terrifying Outislanders. Since then, Fitz has wandered the world accompanied only by his wolf and Wit-partner, Nighteyes, finally settling in a tiny cottage as remote from Buckkeep and the Farseers as possible.But lately the world has come crashing in again. The Witted are being persecuted because of their magical bonds with animals; and young Prince Dutiful has gone missing just before his crucial diplomatic wedding to an Outislander princess. Fitz’s assignment to fetch Dutiful back in time for the ceremony seems very much like a fool’s errand, but the dangers ahead could signal the end of the Farseer reign.Cover illustration by John Howe",GoodReads,The Best Epic Fantasy (fiction),5.0,Fantasy + Science Fiction,True,True,Suspenseful,Intense,fear,anger,0.9665515422821045,False,0.009115687571465969,0.002983856713399291,0.9665515422821045,0.0006745242862962186,0.008242296054959297,0.008918958716094494,0.003513125702738762
The Dwarves of Death,Jonathan Coe,http://books.google.de/books?id=Z83IAQAACAAJ&dq=subject:fiction&hl=&as_pt=BOOKS&source=gbs_api,http://books.google.com/books/content?id=Z83IAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.0,214.0,2001,Musical groups,['fiction'],"Written by the author of The Accidental Woman, A Touch of Love and Peter Cook, this is a psychological suspense story. In a flat inhabited by a raucous punk band who may recruit him as keyboard player, Bill witnesses a murder committed - or so his reeling senses suggest - by two dwarves.",google_books,Best Books Ever,,,False,True,Suspenseful,Gritty,fear,disgust,0.8864143490791321,False,0.01144880149513483,0.0503883920609951,0.8864143490791321,0.003323746146634221,0.024808213114738464,0.020085260272026062,0.003531293710693717
Year of Wonders,Geraldine Brooks,https://www.goodreads.com/book/show/4965.Year_of_Wonders,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1678314640i/4965.jpg,4.01,304.0,2001,Historical Fiction|Fiction|Book Club|Historical|British Literature|Audiobook|Adult,"['contemporary', 'fiction', 'historical', 'literary']","When an infected bolt of cloth carries plague from London to an isolated village, a housemaid named Anna Frith emerges as an unlikely heroine and healer.Through Anna's eyes we follow the story of the fateful year of 1666, as she and her fellow villagers confront the spread of disease and superstition.As death reaches into every household and villagers turn from prayers to murderous witch-hunting, Anna must find the strength to confront the disintegration of her community and the lure of illicit love.As she struggles to survive and grow, a year of catastrophe becomes instead annus mirabilis, a ""year of wonders.""Inspired by the true story of Eyam, a village in the rugged hill country of England,Year of Wondersis a richly detailed evocation of a singular moment in history.",GoodReads,Best Books of the Decade: 2000s,7.0,Contemporary + Historical,True,True,Suspenseful,Intense,fear,anger,0.8881256580352783,False,0.05355655029416084,0.010981843806803226,0.8881256580352783,0.0036002842243760824,0.03387050703167915,0.006128005217760801,0.003737193299457431
Tune in Anytime,Caroline B. Cooney,http://books.google.de/books?id=qy3AW7e7B6wC&dq=subject:%22young+adult%22&hl=&as_pt=BOOKS&source=gbs_api,http://books.google.com/books/content?id=qy3AW7e7B6wC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.0,196.0,2001,Juvenile Fiction,"['fiction', 'young_adult']","When Sophie's father suddenly decides to divorce Sophie's mother and marry her sister Marley's college roommate, Sophie feels like she is trapped in an endless soap opera.",google_books,Young Adult,,,False,True,Suspenseful,Melancholic,fear,sadness,0.7303197383880615,False,0.020061343908309937,0.03633071482181549,0.7303197383880615,0.0018104457994922996,0.052202459424734116,0.12351669371128082,0.03575863316655159
Dance Upon the Air,Nora Roberts,http://books.google.de/books?id=VD6zvAEACAAJ&dq=subject:romance&hl=&as_pt=BOOKS&source=gbs_api,https://covers.openlibrary.org/b/id/1464182-L.jpg,3.92,0.0,2001,Abused wives,['romance'],"When Nell Channing arrives on charming Three Sisters Island, she believes that she's finally found refuge from her abusive husband--and from the terrifying life she fled so desperately eight months ago... 

But even in this quiet, peaceful place, Nell never feels entirely at ease. Careful to conceal her true identity, she takes a job as a cook at the local bookstore cafe--and begins to explore her feelings for the island sheriff, Zack Todd. But there is a part of herself she can never reveal to him--for she must continue to guard her secrets if she wants to keep the past at bay. One careless word, one misplaced confidence, and the new life she's created so carefully could shatter completely. 

Just as Nell starts to wonder if she'll ever be able to break free of her fear, she realizes that the island suffers under a terrible curse--one that can only be broken by the descendants of the Three Sisters, the witches who settled the island back in 1692. And now, with the help of two other strong, gifted women--and with the nightmares of the past haunting her every step--she must find the power to save her home, her love...and herself...",google_books,Best Book Boyfriends,,,False,True,Suspenseful,Contemplative,fear,neutral,0.9711959362030029,False,0.002633027033880353,0.001701880944892764,0.9711959362030029,0.005844372324645519,0.00981595553457737,0.007687889970839024,0.001120980829000473
Empire Falls,Richard Russo,https://www.goodreads.com/book/show/187020.Empire_Falls,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1403184884i/187020.jpg,3.95,483.0,2001,Fiction|Book Club|Contemporary|Literary Fiction|Literature|Novels|Audiobook,"['contemporary', 'fiction', 'literary']","Welcome to Empire Falls, a blue-collar town full of abandoned mills whose citizens surround themselves with the comforts and feuds provided by lifelong friends and neighbors and who find humor and hope in the most unlikely places, in this Pulitzer Prize-winning novel by Richard Russo.Miles Roby has been slinging burgers at the Empire Grill for 20 years, a job that cost him his college education and much of his self-respect. What keeps him there? It could be his bright, sensitive daughter Tick, who needs all his help surviving the local high school. Or maybe it’s Janine, Miles’ soon-to-be ex-wife, who’s taken up with a noxiously vain health-club proprietor. Or perhaps it’s the imperious Francine Whiting, who owns everything in town–and seems to believe that “everything” includes Miles himself. InEmpire FallsRichard Russo delves deep into the blue-collar heart of America in a work that overflows with hilarity, heartache, and grace",GoodReads,Best Books of the Decade: 2000s,7.0,Contemporary + Historical,True,True,Uplifting,Contemplative,joy,neutral,0.7439554333686829,False,0.005331732332706451,0.00679295277222991,0.0012493073008954525,0.7439554333686829,0.21263477206230164,0.010484496131539345,0.019551236182451248
Artemis Fowl,Eoin Colfer,https://www.goodreads.com/book/show/249747.Artemis_Fowl,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1630661894i/249747.jpg,3.86,396.0,2001,Fantasy|Young Adult|Fiction|Middle Grade|Childrens|Science Fiction|Adventure,"['adventure', 'childrens', 'fantasy', 'fiction', 'science_fiction', 'young_adult']","Twelve-year-old Artemis Fowl is a millionaire, a genius, and above all, a criminal mastermind. But even Artemis doesn't know what he's taken on when he kidnaps a fairy, Captain Holly Short of the LEPrecon Unit. These aren't the fairies of bedtime stories—they're dangerous! Full of unexpected twists and turns,Artemis Fowlis a riveting, magical adventure.",GoodReads,Best Young Adult Books,9.0,Childrens + Fantasy,True,True,Suspenseful,Intense,fear,anger,0.7492928504943848,False,0.1327858567237854,0.01388411596417427,0.7492928504943848,0.014350026845932007,0.052995383739471436,0.007359110284596682,0.029332565143704414
